x,y,token
-0.008439686,-0.097815715,oppression
0.43121722,-0.4977698,dropped
-0.29695675,0.12799372,hints
-0.08531319,-0.051827233,disappointments
-0.47473764,0.337495,justified
-0.49132904,0.28263083,belief
-0.41039222,0.3001119,compassion
-0.24757993,0.107078485,esteemed
-0.2672589,0.13716191,slighted
0.017987706,0.2485393,speaks
-0.44550133,0.529136,nobody
-0.36288205,0.48168236,cares
-0.26989812,0.24658532,remembers
-0.26102835,0.5619988,boast
-0.5063159,0.39765465,injustice
-0.12102083,0.09008566,taking
-0.16170342,0.20539002,converse
-0.16433401,0.6918876,Who
-0.3000444,0.30492914,abuse
-0.34071752,0.38434058,amends
-0.42813924,0.3582027,defence
-0.4154383,0.43301874,thinking
-0.50821,0.41485023,information
0.056799598,-0.21102588,various
-0.10809243,0.25277016,contemptuously
0.19120242,-0.27236748,East
0.061858032,-0.07278273,climate
0.25521338,-0.27058727,hot
-0.34052464,0.28224793,troublesome
-0.24780367,0.036416218,previously
-0.38734207,0.31541133,observations
0.562725,-0.67605823,gold
0.26458523,1.0931495,HIS
0.49785036,-0.5825378,stretched
-0.37066358,0.34503055,candour
-0.43663687,0.37410808,employ
0.5372814,-0.6582173,coats
0.19837703,-0.3108801,brilliancy
-0.48442346,0.4856961,decide
0.5017954,-0.6386544,mass
-0.012318272,-0.14299506,comparatively
0.16833286,-0.18635486,gentle
-0.047036923,-0.052827902,possessing
0.08209587,0.0022324899,using
-0.4588892,0.36143428,endeavouring
-0.47446755,0.39023045,reason
0.062871486,-0.07900027,stubborn
-0.21869318,0.19164294,artful
-0.10515707,0.045388386,unanswerable
-0.53241515,0.44903606,reasons
-0.28930396,0.1227862,threatened
-0.44003686,0.50415623,fault
0.48545563,-0.5582092,hanging
-0.23345809,0.35356197,curricle
-0.50990444,0.51640564,persuade
-0.45811373,0.526621,buy
-0.45533454,0.55866647,confess
-0.3189811,0.26316732,privilege
-0.059149813,0.2607268,Little
-0.50741345,0.35410428,imagined
-0.15677634,0.0040605552,presented
-0.18594316,0.050237384,recovered
-0.33773172,0.16958912,schemes
0.015364967,-0.14770919,execution
-0.054676067,-0.07787297,accomplished
0.26063043,0.88459903,October
-0.005926897,-0.044622168,included
-0.506581,0.30975842,naturally
-0.43556783,0.24800706,calculated
0.089485064,-0.13710526,marking
-0.48148146,0.32087046,receiving
-0.47669783,0.275068,openly
-0.40642205,0.2825078,shewn
-0.4699851,0.55394787,suggest
-0.1253204,0.023818841,abhorred
-0.42843336,0.3355912,concealment
-0.52142245,0.4152614,disgrace
-0.50368047,0.37630525,attend
0.09001563,-0.18047586,aim
-0.42011496,0.40433654,restraint
-0.20378591,0.029785132,effort
-0.22952025,0.19134483,subjection
-0.011361948,0.04088843,evenings
-0.1657288,0.048349638,cards
-0.42842925,0.34454718,cheated
-0.14948417,0.11674691,partners
-0.3239124,0.24102247,careful
-0.064364456,0.2868091,Such
-0.2879198,0.3299956,shame
-0.37600604,0.32621205,provoke
-0.1880593,0.06412238,excessive
-0.30912107,0.115704276,display
0.19051255,-0.297085,ardent
-0.3463512,0.18174535,devoted
-0.44186285,0.2408078,bestowed
-0.20452711,0.0985744,amusements
-0.40741134,0.56186855,teach
-0.30145857,0.3163583,Neither
0.36255357,-0.42594838,everlasting
-0.48716974,0.36326742,history
-0.15727049,0.053326108,memory
-0.27865672,0.15206702,Jenning
-0.15546148,-0.028397799,mere
0.45619065,-0.55769986,Towards
-0.28493854,0.25268614,desired
-0.43718484,0.26311287,arranged
-0.44397277,0.22757435,experienced
-0.47747564,0.2837026,presence
-0.13991761,0.13673115,boys
-0.44349596,0.2986541,excite
-0.45816967,0.2925315,attentions
-0.36328402,0.21700412,conversing
-0.5165615,0.48663872,suspect
-0.40552267,0.37457392,disappointed
-0.026612688,-0.07375325,silence
0.09901993,-0.1422906,faint
0.096281126,0.13003084,Or
-0.10275988,-0.0585155,reflecting
0.11353895,-0.2308582,wives
-0.22978933,0.20057958,basis
-0.53474903,0.40479264,justify
-0.4349035,0.347712,prejudices
-0.43358326,0.5744966,agree
-0.47834435,0.2649023,ignorance
-0.20675789,0.1452729,nought
-0.09323114,0.23218012,pause
-0.07307264,0.24241441,resumed
-0.17830662,0.30545482,",--"
-0.4049434,0.4423322,objections
-0.4600376,0.3521565,criminal
-0.3167472,0.14392543,inconstancy
-0.5072975,0.4482799,admit
-0.20505302,0.028589536,succeeded
-0.33105707,0.26184013,dangerous
-0.43039417,0.5064227,speak
-0.53136486,0.37167287,experience
-0.3981263,0.30066222,judged
0.20359886,-0.3202831,series
-0.18795943,0.4371858,"""--"
-0.13772276,0.39843428,Here
0.019742051,-0.100564554,stopt
0.18055409,-0.10664157,rise
-0.3175605,0.217191,conjectures
-0.5216617,0.3127377,concerned
-0.42204863,0.28158522,escape
0.2575474,-0.29642314,lips
-0.2838657,0.103047915,connect
0.32516533,-0.451031,disastrous
0.2769835,-0.3169282,walking
-0.39960814,0.21377173,communicated
-0.48243597,0.30236128,extravagant
-0.47406927,0.32875335,testimony
0.18105727,-0.13892004,horse
-0.23042122,0.29923335,carry
-0.25246382,0.14797568,Without
-0.41524643,0.23124416,considering
-0.47560444,0.41864395,alter
-0.4803822,0.36385626,gift
-0.31402278,0.32507998,servant
-0.02214573,0.013221118,build
0.17799716,-0.18728991,stable
-0.12178314,0.08483463,hesitation
-0.090762556,0.33122912,intends
-0.24713072,0.5651031,send
-0.14223221,0.15841536,gallop
-0.061452813,0.43696502,Most
-0.4861348,0.3778946,dream
-0.5133175,0.40012804,comprehend
-0.54747754,0.35574985,affair
-0.4687696,0.30743602,refused
-0.33121106,0.26749384,trifle
-0.45920038,0.31471962,lately
-0.28716338,0.15866195,creature
0.05971581,0.021475181,Seven
-0.4558161,0.31106713,guilty
-0.32490146,0.35777757,impropriety
-0.44046777,0.39191335,wisest
-0.14797519,0.2284734,touch
-0.23110451,0.2437379,appeal
0.42321587,-0.53488797,representing
-0.29001048,0.21091369,indulgent
-0.28261212,0.1683686,consented
-0.0049900357,-0.090213366,subdued
-0.39827245,0.4570114,tempt
-0.19289109,0.04952154,imprudent
-0.48388854,0.37630314,mentioning
-0.1186048,0.19483842,faithful
0.20295672,-0.2403624,low
-0.19162631,-0.0001501398,apparent
-0.4336091,0.24766695,expressing
-0.10460746,0.331849,",--"""
-0.41964173,0.5947661,yours
-0.05790376,0.22761375,Queen
-0.259644,0.49004456,overheard
-0.17401496,0.0780474,sentence
-0.15505898,0.042716485,pronouncing
-0.12331196,0.31421006,addressing
-0.25893316,0.22687605,Christian
-0.52050847,0.32598913,decided
-0.46656632,0.31793362,discover
0.16901411,-0.26610917,placed
-0.090365775,0.050231196,clearer
0.19479695,-0.23216838,church
0.5639911,-0.66477954,Down
0.5653376,-0.68605286,wore
0.5162053,-0.5960674,neck
0.16098778,-0.14813608,lock
0.534314,-0.6250569,hair
-0.23265134,0.60164446,Take
0.30170256,-0.30028328,cut
0.118950956,0.0044461535,Last
-0.1863163,0.23088036,tea
0.3060572,-0.39322656,whispering
0.19253583,-0.1946268,fast
-0.17871372,0.32662335,presently
0.31557116,-0.37989634,scissors
0.5100168,-0.60566586,tumbled
0.27908546,-0.29987094,kissed
0.5198553,-0.6118035,folded
0.52422744,-0.61932474,white
0.19727187,-0.20134374,paper
0.30025512,-0.31625307,pocket
-0.17806688,0.05832823,stated
-0.47965473,0.33560824,authority
-0.4085704,0.31386018,withhold
-0.5461633,0.41814664,credit
-0.06476734,-0.05919621,sagacity
-0.41226646,0.23435132,satisfactory
-0.1152653,0.012616046,attacked
0.45946872,-0.536396,standing
-0.48928744,0.43190688,joke
-0.45865744,0.4935282,sincerely
-0.4820257,0.5430969,harm
0.080159225,0.030547375,turning
0.5550446,-0.6542909,red
-0.3109417,0.36063668,angry
-0.44444567,0.44064143,repeat
-0.3105419,0.64694047,pray
-0.31966355,0.6314789,ma
-0.38653928,0.6130352,guess
-0.18454947,0.20813987,curate
-0.52296156,0.4108931,profession
-0.40504396,0.4828836,invention
0.12932557,-0.14698763,dead
-0.010942474,0.16848618,begins
-0.052574247,0.006471524,F
-0.38467395,0.2670053,grateful
-0.26595196,0.13957286,observing
-0.17536339,0.02549573,interruption
0.30310845,-0.36091208,opened
-0.23067221,0.29763475,piano
-0.11861409,0.120898835,forte
-0.18259187,0.30749527,sit
0.16875947,-0.03539695,thus
0.43038657,-0.5381569,amidst
0.50844085,-0.6067713,fell
-0.12188714,0.00045511595,recover
-0.06070038,-0.054650184,following
-0.16725884,-0.03204623,twelve
-0.12533079,0.09106567,proprietor
-0.13130347,-0.003606809,strict
-0.37353066,0.27476513,orders
-0.21466832,0.056575853,grounds
-0.096668884,-0.0037132567,noble
0.46204445,-0.5703313,sail
-0.04426025,-0.102935754,provisions
0.2177253,-0.3472493,carriages
-0.46285552,0.2431694,complete
0.045825172,-0.05011457,bold
-0.124951325,-0.033161364,excursion
-0.30366793,0.21973129,Whitwell
-0.2150317,0.28177747,frightened
-0.31970564,0.51348674,go
0.25012806,-0.37742025,assembled
0.48931998,-0.5621548,across
0.58880347,-0.7023368,sun
-0.40460283,0.27060136,humour
0.27916476,-0.28268722,While
0.18789312,-0.15045986,Among
-0.13540794,0.03721631,changed
-0.37826726,0.5363083,Nobody
-0.40419742,0.49103805,bad
-0.13614431,0.3465008,";"""
-0.17043029,0.32736868,None
-0.318501,0.65252894,thank
-0.35016757,0.1929468,town
-0.1894393,0.62629956,Come
-0.38012442,0.685123,won
-0.3822962,0.69794995,t
-0.30472213,0.617441,madam
-0.42523405,0.5952775,recollect
-0.14946309,0.5695757,Whom
-0.15827131,0.3261846,colouring
-0.41363055,0.3406962,requires
-0.020307265,-0.09768685,attendance
-0.29347175,0.36208257,fear
0.07644855,-0.022006692,blow
-0.38690555,0.51949257,write
-0.2509847,0.3207393,note
0.4140639,-0.46861273,shook
-0.23571873,0.4990558,".--"""
-0.2651782,0.21444549,later
-0.24349825,0.15868658,invented
-0.2333056,0.2024562,trick
-0.23693015,0.06256872,guineas
-0.24417895,0.25984222,writing
-0.42246443,0.3278278,persuading
0.30546084,-0.35674518,walked
-0.3057438,0.25152385,purpose
-0.3793093,0.35238007,obliging
-0.28289998,0.07589426,uncertain
-0.0068538412,0.019317018,pry
-0.4912014,0.5330577,ashamed
0.24627246,-0.36410907,announced
0.22938785,-0.33099508,horseback
0.29488298,-0.33554724,bowed
-0.08303532,0.10456327,complaints
-0.3836369,0.18444511,hitherto
-0.046082508,-0.07743059,restrained
-0.33636042,0.21379289,universally
-0.16412488,0.31600606,provoking
-0.30808666,0.6794855,Can
-0.3362512,0.39253208,Williams
-0.44209686,0.42643976,shocking
0.09253038,-0.06498824,lowering
0.026983492,-0.04758224,stare
-0.28610164,0.11999463,concluding
-0.3139293,0.18142089,consultation
-0.4854147,0.31373754,procure
0.09181623,-0.11857286,ordered
-0.44499376,0.44299102,happier
0.4944212,-0.5881343,drove
-0.1476447,0.28363982,drive
0.4556329,-0.56437343,lanes
-0.21856672,0.38638213,dance
-0.18666679,0.021917913,nearly
-0.42771357,0.38531747,contentment
-0.19243754,0.09961488,elder
0.39579713,-0.47210345,sat
0.44566974,-0.5160495,leant
0.5063543,-0.6147757,coloured
-0.43626088,0.283595,method
-0.29690775,0.17658146,unlikely
-0.4071706,0.3486002,propose
-0.4592657,0.40977183,Smith
-0.1794518,0.05152502,doubting
-0.27586153,0.12796105,evince
-0.4841087,0.3625344,acting
-0.43445492,0.5797356,impertinent
-0.44880316,0.34663737,remarks
-0.16931027,0.09498885,blushed
-0.4710573,0.38377985,hint
-0.021812823,-0.07850701,visibly
-0.31818786,0.15417342,gratifying
-0.11855971,0.68665206,WAS
-0.34733883,0.494223,charming
-0.33504292,0.43937957,nice
-0.33726925,0.1707376,modern
0.43151945,-0.49322197,corner
0.5512495,-0.6819911,sides
0.46216726,-0.56933904,bowling
0.46104413,-0.5651424,wood
-0.4974879,0.33448914,admired
0.09933072,-0.2342239,newly
-0.36715484,0.52336526,Could
-0.089130715,-0.012666391,listened
-0.12072964,0.034526043,steadiness
-0.23172612,0.122868165,concealing
0.26569554,-0.3649574,filled
-0.24835886,0.14235105,intermission
-0.48333833,0.31998077,distress
-0.3597419,0.23425625,befallen
-0.16345738,0.0023066585,determination
-0.44193435,0.3176481,Delaford
-0.11328562,0.12589945,reckoned
-0.190506,0.33475277,sadly
-0.14826746,0.00048245175,involved
-0.20348124,0.62981683,bye
-0.42689273,0.23646972,conscious
-0.31024358,0.45325464,May
0.019474847,-0.13194278,sickly
-0.19878697,0.37614822,wager
-0.46742913,0.55725133,NOW
0.2111685,-0.32449308,cleared
-0.4059614,0.37156224,bargain
0.19589107,-0.31987494,varying
0.19993918,-0.29233578,fresh
-0.37316978,0.21994443,conjecture
-0.32108635,0.16213898,seeming
-0.5283525,0.36968362,probable
-0.49921435,0.35089105,bestow
-0.40692097,0.19998994,variety
-0.52638215,0.37775934,acknowledge
-0.10724577,-0.032327924,complained
-0.3454962,0.19205463,poverty
-0.49197066,0.2803932,secrecy
-0.25288737,0.075460315,maintained
-0.35388947,0.24609885,relative
-0.22919701,0.11795149,contradictory
-0.49041855,0.32726517,practice
-0.22629036,0.055372737,expressive
-0.5416024,0.3438844,tenderness
0.26456237,-0.368992,ending
-0.30456278,0.18499643,happening
-0.13815124,0.34185997,exclaimed
-0.08747841,0.29635978,Not
0.53454274,-0.6460777,stone
0.35518977,-0.4512609,inch
-0.31183174,0.32514688,alarmed
-0.26960725,0.63850677,Thank
-0.33183482,0.20843336,sacrifice
-0.06846629,-0.05881865,local
-0.41403797,0.34690022,accounts
-0.4654695,0.45210686,dispose
-0.29717013,0.18745166,attached
-0.1774507,0.07361388,defect
0.011762042,0.11979207,pull
-0.44556448,0.3413597,Combe
-0.26856014,0.14146523,exact
0.17397863,-0.19189006,kitchen
-0.22482482,0.2992162,tone
-0.4163891,0.48405394,flatter
-0.24571079,0.20258881,disadvantage
0.3283686,-0.42835006,staircase
-0.40624475,0.34618425,hereafter
-0.47450274,0.39985624,possibly
-0.28160825,0.13384481,plainly
-0.02826758,-0.06284982,inhabited
-0.17342481,0.020011121,grieving
-0.20614175,0.63803375,Must
0.13582797,-0.1901364,lowered
-0.15496832,0.018692827,imaginary
-0.19336414,0.22263944,pass
-0.11677037,-0.04916252,apartment
-0.015995013,-0.12514295,dimensions
-0.22030911,0.33297402,makes
-0.29720497,0.62901515,Tell
-0.17842408,0.16770251,unchanged
-0.15409447,0.6662736,Shall
-0.32425573,0.16926818,excused
-0.24103162,0.21366303,absent
-0.2714818,0.1554112,foreseen
-0.1809251,0.064772405,foresight
0.2951198,-0.43103194,apparently
0.4303646,-0.48089296,handkerchief
0.3953534,-0.41204354,leaning
-0.28213668,0.35568783,trying
-0.4334189,0.32997948,forced
0.009580023,-0.13674426,London
0.3700831,-0.48045194,Almost
-0.22308196,0.16522664,returning
-0.39328665,0.5269339,wait
-0.39793983,0.35963625,press
0.3560535,-0.4263024,broken
-0.42425358,0.33293653,torment
-0.13154452,0.119615614,minute
-0.31720266,0.19498052,speech
-0.33832252,0.14094435,solitude
-0.40655306,0.21079484,uneasiness
-0.37384206,0.24772415,distrust
0.07554631,-0.122187145,affectation
-0.28097647,0.15052232,unwillingness
-0.482809,0.53612053,accept
-0.14551094,0.059036236,disturbed
-0.5273899,0.3765797,feared
-0.42444876,0.46540064,quarrel
-0.43016517,0.23443632,relief
0.17524846,-0.31174728,feeding
-0.5049825,0.38673043,duty
-0.09372309,0.36161688,Our
-0.33278126,0.33104965,work
-0.2677685,0.4910417,travel
-0.1082652,0.2513879,Gone
-0.23309512,0.13303466,intending
-0.3026135,0.16640677,owned
-0.46063754,0.5225787,behave
-0.38899955,0.46205196,quarrelled
-0.39478973,0.6046202,ME
-0.4982601,0.56936896,trust
-0.29221293,0.38612434,suspects
-0.2359786,0.25399905,sends
-0.31270516,0.2346372,dismiss
-0.17586765,0.506297,DOES
-0.25126562,0.27038935,dares
-0.09137604,0.06542074,feels
-0.32733408,0.29770115,listen
-0.23705457,0.10810521,anticipated
-0.49644557,0.324949,guilt
-0.4437505,0.40992653,apology
0.24396177,-0.34917596,depressed
0.20981812,-0.30000997,recent
-0.3362413,0.23465693,due
-0.48919848,0.34099028,possibility
-0.40486607,0.20832947,inevitable
-0.22874413,0.08188058,witnessed
-0.4700029,0.3218284,urged
-0.31736737,0.22709426,candid
-0.20415053,0.1144462,wondering
-0.45769298,0.5294582,blame
-0.12610693,6.1567844e-06,departing
0.034156542,0.86689675,ARE
-0.3959311,0.33168438,expedient
-0.3039788,0.35794955,accuse
-0.2564226,0.24755555,syllable
-0.5332817,0.35478178,actions
0.041314058,-0.08895883,nearest
-0.29537117,0.5860456,Have
-0.2437669,0.1100738,daily
-0.18700717,0.2354886,looks
-0.49420446,0.47575778,occur
-0.50396776,0.48575532,telling
-0.6032215,0.38849968,confidence
-0.20299812,0.11716074,carelessness
-0.3449442,0.15287605,attribute
-0.2155168,0.0828052,doubts
0.22587806,-0.36184758,fainter
-0.104501836,-0.024032883,correspond
0.40370032,-0.41949508,mighty
0.31332815,-0.34232,altar
-0.07209428,-0.08397367,uniformly
-0.057093173,0.11771881,create
-0.5345173,0.33755848,integrity
-0.14481291,0.0069964943,involuntary
0.19243999,-0.27505434,startled
-0.31781897,0.12565649,cordiality
-0.37441596,0.25645727,affairs
-0.4712446,0.35010588,resist
-0.45134634,0.311743,temptation
-0.32376778,0.3332078,suspicious
-0.080299646,-0.0034925675,embarrassed
0.002620612,-0.12436036,plain
-0.24076912,0.13872842,consistent
-0.34289792,0.2108214,foundation
-0.48264506,0.5804109,deserve
-0.15642522,0.61694247,WE
0.12797947,-0.14046055,stranger
-0.22204702,0.13491488,odd
-0.34085009,0.15585604,acknowledging
-0.384058,0.30499682,begun
-0.49640182,0.3387201,liberty
-0.46648255,0.2561974,avoided
0.53961927,-0.6482071,silently
0.20019865,-0.21689898,pressing
-0.37304863,0.21116892,fortitude
-0.46240735,0.32292968,slightest
0.19931135,-0.2798701,instant
0.066046275,-0.0882415,anxiously
-0.079783335,0.20707521,sleep
0.24678773,-0.3817483,risen
0.24799904,-0.32430312,repose
-0.15004118,0.2012413,awake
0.28823525,-0.3825411,wept
-0.16932288,0.054531086,nourishment
-0.40246245,0.32096085,forbidding
0.04476106,-0.020689156,potent
-0.26029336,0.08207569,indulging
-0.102686785,0.17184299,crying
-0.091019005,-0.048752688,reverse
-0.35907933,0.38362476,used
0.23468128,-0.30894452,voices
0.48643157,-0.5653938,gazing
0.51256645,-0.6273769,line
-0.15105888,0.00617195,sadness
-0.39339778,0.23489791,applied
0.20151608,-0.3145734,alternately
0.33905798,-0.3937217,singing
0.57338864,-0.6888999,suspended
0.41111833,-0.5242051,sunk
0.34051755,-0.47093692,solitary
-0.3275968,0.16251692,meditations
-0.18416521,0.092696585,explanations
0.16351156,-0.21055642,carries
-0.2714257,0.09068934,correspondence
0.36496145,-0.39163288,hands
-0.5218799,0.40337124,motive
-0.44457898,0.2535152,mystery
-0.19128059,0.02272681,suggesting
-0.34700742,0.4705521,inflict
0.009872824,-0.11239361,forcing
-0.31179747,0.109753296,confession
-0.34011796,0.30219638,dearly
-0.41912657,0.4475192,loves
-0.28929552,0.2886121,denial
-0.072228126,0.08406537,vain
-0.53329796,0.33940768,delicacy
-0.265022,0.09918169,accidentally
-0.19922286,0.08261248,volume
0.027065914,0.055693235,Shakespeare
-0.4440846,0.5244582,...
-0.39085102,0.28201067,reply
-0.23192671,0.13252537,instead
0.2253729,-0.2541243,wandering
0.027098065,-0.15402089,Hitherto
0.32220381,-0.37802097,carefully
0.39649215,-0.47684142,stole
0.18648334,-0.31468806,speedy
0.40167436,-0.48630363,climbing
-0.26451692,0.10240731,exertions
0.5023654,-0.5940157,road
-0.13548924,-0.02987555,gaining
0.05088021,-0.01129826,Beyond
0.22279358,-0.34102538,stretch
0.09303188,-0.22795676,travelled
0.51615393,-0.6329722,reaching
0.100440964,-0.089146756,stopped
-0.07823089,0.12698747,reach
0.2129273,-0.32387727,Amongst
0.19208114,-0.33807525,scene
0.35488382,-0.43686673,riding
-0.1626301,-0.010708996,distinguish
0.48878893,-0.5540534,coat
0.40282565,-0.511163,screen
0.30649376,-0.39262736,pace
0.29341507,-0.28263372,abruptly
0.3771175,-0.48027924,hurrying
0.18498294,-0.30818737,third
-0.44409034,0.51265347,forgiven
0.28813866,-0.37934577,dispersed
-0.40465677,0.39887995,forgot
-0.25961608,0.07998274,coldness
-0.32960948,0.16424607,deficiency
0.08161812,-0.16345564,confused
0.17268023,-0.2642984,ended
-0.38579726,0.20761564,sufficiently
-0.03402937,0.10534372,elect
-0.24864432,0.16874848,Plymouth
-0.33540595,0.21412516,month
0.3176928,-0.40016636,thickly
0.54875594,-0.66028994,leaves
0.5275949,-0.6392975,showers
-0.35698715,0.20790447,altogether
0.09617573,-0.09569321,inspired
0.5582773,-0.67091113,swept
-0.27894732,0.27661425,passion
-0.15369953,0.0055135367,shared
0.2568456,-0.3477908,reverie
-0.041994102,-0.0571248,rousing
-0.14344466,0.5519247,Look
0.3065477,-0.41641784,tranquil
-0.15749454,0.25026792,equals
0.46453232,-0.58537847,farthest
0.242862,-0.34535798,rises
-0.07060655,0.04788553,grandeur
-0.35514483,0.609863,Because
0.49460372,-0.5941827,lane
-0.007741602,-0.09660754,situated
-0.46185356,0.29102695,owed
0.0077746306,-0.06109277,directing
-0.4179326,0.24521466,endeavoured
0.13446517,-0.17739126,conveniences
0.18481638,0.04434051,&
-0.11511304,0.66656065,c
-0.25692946,0.13030338,mortified
-0.2514519,0.07145813,resentment
-0.34658438,0.20407596,displeasure
0.31525505,-0.43576533,extending
-0.20162594,0.06434855,praised
0.26726466,-0.3500758,indignant
-0.3221264,0.15262827,parents
0.025549466,-0.057622623,orator
-0.45347473,0.229413,public
-0.12599497,0.13778207,fame
-0.2512679,0.20493186,famous
0.2069941,-0.04109129,Heaven
-0.41013518,0.24927722,eloquence
-0.006854251,0.20781995,Strange
-0.3033194,0.6178862,YOUR
-0.09565121,0.30946034,goes
-0.23706144,0.072595514,external
-0.10114565,-0.0377231,eighteen
0.26565838,1.0764718,TWO
-0.45445603,0.38601163,guessed
-0.036174107,-0.12303292,hunters
0.21486205,-0.24223426,smiled
-0.28603682,0.2037459,accurately
-0.42703015,0.30957863,Magna
-0.2600541,0.40850413,hunt
-0.3866938,0.5091002,somebody
-0.06311262,0.017602094,animation
0.48455647,-0.5778097,cheeks
0.387842,-0.5128928,glowing
-0.21825743,0.107251145,unanimous
-0.14076413,0.33039266,vanish
0.2463787,-0.32879525,magnificent
-0.22633316,0.2622944,print
0.0792894,-0.19909,shops
-0.35352558,0.23791943,commission
-0.29218152,0.28931528,greatness
-0.4393114,0.40341526,content
-0.28459996,0.1964371,copy
0.47967243,-0.57859087,falling
-0.41644463,0.28878078,unworthy
-0.3610997,0.54737747,tells
0.49826795,-0.60061055,tree
-0.15965988,0.5687544,Should
-0.2606084,0.4038226,Forgive
-0.5586998,0.42207608,willing
0.062988535,-0.13319942,disputes
-0.39747813,0.39142907,recall
-0.48425236,0.5424073,offend
0.515144,-0.6043668,loose
-0.22360432,0.2363661,cash
-0.088864855,0.023439372,collection
0.4444179,-0.5842718,bulk
0.28863588,-0.3892991,laid
-0.5151026,0.34962782,reward
-0.40626407,0.30380732,maxim
-0.4474258,0.53056836,presume
-0.022698184,-0.025880931,steadfast
-0.1335619,0.12588285,altered
-0.13369167,0.06923252,grown
-0.16633208,0.22061493,gaiety
-0.10474528,0.2092404,Nor
-0.26237446,0.30775014,talks
-0.3635474,0.22288713,detected
-0.44735357,0.3973483,mistakes
-0.3794438,0.23651332,fancying
-0.3413838,0.2190738,ingenious
-0.3968477,0.4730524,stupid
0.0015648025,-0.08734363,deception
0.22520366,-0.3133071,Sometimes
-0.23460068,0.090649076,guided
-0.38141024,0.37437478,oneself
0.030782778,-0.081548184,deliberate
-0.4457618,0.3100381,neighbours
-0.13055263,0.06813568,aimed
0.16715306,-0.20011877,confound
-0.43363485,0.42146724,advised
-0.46757725,0.34082174,adopt
-0.18987286,0.4415611,Quite
-0.22552243,0.21711011,foolishly
-0.3239251,0.21588364,inattention
-0.031947162,0.13614222,Reserved
-0.28986198,0.6337729,Am
-0.26607153,0.53378797,calls
0.19013873,-0.30181542,thoughtfulness
-0.06761371,-0.060702436,fullest
-0.39554942,0.29361996,contradicted
-0.40843013,0.23574916,promote
0.07588197,-0.043207664,upstairs
0.25547302,0.9854338,***
0.09542858,-0.2358157,parts
0.4087322,-0.5279913,higher
-0.2554814,0.19480719,beginning
-0.18547557,0.070682704,scenes
0.33491057,-0.44104046,struck
0.21089025,-0.25965142,uncouth
0.20045795,-0.32417348,irregular
0.4431097,-0.5642962,rugged
0.39517742,-0.46606174,soft
-0.22181994,0.23004936,medium
0.22702198,-0.3670028,atmosphere
-0.45470303,0.54989624,honestly
0.42522982,-0.54156005,timber
0.43759027,-0.55513406,meadows
0.018695321,-0.10966199,farm
0.53208506,-0.66399807,scattered
-0.21395482,0.20377025,answers
0.5532839,-0.6809534,rocks
0.5649259,-0.6743362,grey
0.052286685,0.04161233,brush
-0.25786924,0.22211549,lost
-0.043663055,0.017854273,falls
-0.30030346,0.31468648,believes
-0.27099457,0.12501746,disgusted
-0.21591875,0.07211054,pretensions
-0.058044586,0.05220777,fastidious
0.43822402,-0.5674758,landscape
0.22051024,-0.32155272,scenery
-0.009617844,0.2076184,tries
-0.08141088,0.0003526744,defined
-0.3322268,0.38665625,detest
-0.48644194,0.30392012,language
0.36313942,-0.47935534,worn
-0.39401302,0.29530054,profess
0.47129887,-0.57278895,crooked
0.11816835,-0.06611892,blasted
0.5359208,-0.62838703,straight
-0.30217496,0.183711,ruined
0.32785735,-0.4286847,tattered
0.29655492,-0.4223746,cottages
0.26014504,-0.37548697,heath
0.56460005,-0.68721366,blossoms
0.068225905,-0.057098985,watch
0.37224492,-0.4890528,tower
-0.14728807,0.10355454,tidy
0.36061436,-0.4641712,villages
-0.39218494,0.64120233,please
-0.24391028,0.09983411,finest
-0.09470953,0.234893,thoughtfully
0.24489169,-0.24481021,ring
-0.010878103,-0.13585727,conspicuous
0.37015498,-0.39929447,fingers
-0.13978937,0.27652684,wear
0.2689287,-0.39327285,darker
-0.40805155,0.32690465,pained
-0.31253394,0.19038694,vexation
-0.0044724494,-0.056859646,surpassed
0.16643056,-0.23659371,momentary
0.32629085,-0.4169634,glance
0.018921344,-0.064163245,casts
0.31074774,-0.4242258,instantaneously
-0.2302738,0.3598062,free
-0.3344493,0.28751162,affront
-0.40427688,0.30037323,affecting
-0.18753535,0.36045215,catch
0.32089913,-0.35819414,eyeing
-0.2708444,0.110335484,satisfying
-0.51395833,0.30774242,absence
-0.40114725,0.30894148,forgiveness
-0.01696303,0.10260284,Before
0.4445252,-0.55471134,middle
-0.08330706,0.01363443,survey
-0.124041125,0.05900836,discovering
-0.45883805,0.3209297,learned
-0.3264233,0.19315538,significant
-0.26075312,0.13560091,founded
-0.16371192,0.028789923,instructions
-0.25153077,0.18561324,inviting
-0.2741495,0.44568977,drink
-0.08646647,0.06291242,entertainment
0.019243244,0.030013857,bound
-0.05339379,-0.0182755,contribute
-0.38679722,0.5950403,MUST
-0.060845416,-0.044674635,enforced
-0.55687517,0.3671919,necessity
-0.052952092,0.41861272,Impossible
-0.38915083,0.6158994,yourselves
-0.08166444,-0.06385282,nameless
-0.43877015,0.24697253,suspicions
-0.13163996,0.024733942,brief
-0.3095208,0.12219064,expressions
-0.14540325,0.30793622,whisper
0.46492228,-0.5499077,bent
-0.2997593,0.19493803,mortification
-0.05627373,-0.01793898,unequal
0.22303194,-0.3340965,grew
0.20437153,-0.31319845,disengaged
-0.38044158,0.5461767,Never
